source_id,source_keyword,scraped_at,job_title,company,location,job_url,salary_text,salary_min,salary_max,salary_avg,salary_range_id,salary_range_label,salary_available,f_education_d3,f_education_s1,f_education_s2,f_ipk_required,f_min_gpa,f_major_it,f_major_engineering,f_major_business,f_academic_achievement,f_scholarship,f_transcript_required,f_certificate_required,f_english_required,f_computer_skill_required,f_portfolio_required,f_project_required,f_organization_required,f_leadership_required,f_student_cadre_proxy,f_event_committee,f_communication_required,f_teamwork_required,f_internship_required,f_fresh_graduate_allowed,f_work_experience_required,f_experience_years_min,job_family,region_group
142,operation staff fresh graduate,2026-05-25 21:18:11,Operation & Customer Service Admin,PT Mitra Ganteng Sejati,Jakarta Barat,https://id.jobstreet.com/id/job/91958442?type=standard&ref=search-standalone&origin=cardTitle#sol=034a8a703914e7dbf846d4111c4fd4dc10b246cc,Rp 3.000.000 – Rp 4.500.000 per month,3000000.0,4500000.0,3750000.0,2.0,2 sampai < 4 juta,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,business,jabodetabek
143,operation staff fresh graduate,2026-05-25 21:18:16,Marketing Support,PT Lautan Luas Tbk,Jakarta Barat,https://id.jobstreet.com/id/job/92027251?type=standard&ref=search-standalone&origin=cardTitle#sol=f02d127c08adeda95356e593f800cec8a0aad835,,,,,,unknown,0,0,1,0,1,3.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,business,jabodetabek
144,operation staff fresh graduate,2026-05-25 21:18:21,Fresh Graduate Management Training Program (Onsite),Deliveree (PT Angkut Teknologi Indonesia),Jakarta Selatan,https://id.jobstreet.com/id/job/92004567?type=standard&ref=search-standalone&origin=cardTitle#sol=8c0810ff1db32cc7322d53e1c3871277ca270fd9,Rp 6.000.000 per month,6000000.0,6000000.0,6000000.0,4.0,6 sampai < 8 juta,1,0,1,1,1,3.0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,business,jabodetabek
145,operation staff fresh graduate,2026-05-25 21:18:25,Operations Manager (Commercial Interiors & Design Build) - Foreigner eligible,MAISON DEKOR INDO,Jakarta Barat,https://id.jobstreet.com/id/job/92295081?type=standard&ref=search-standalone&origin=cardTitle#sol=c797c7c13429019de4c5625cc2c64ecc3f7adf80,,,,,,unknown,0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,software,jabodetabek
146,operation staff fresh graduate,2026-05-25 21:18:30,Production Staff,Pengiklan Anonim,Purwakarta,https://id.jobstreet.com/id/job/91889650?type=standard&ref=search-standalone&origin=cardTitle#sol=d9b030ce65026caef012e7ef4da79aaae1be16b2,,,,,,unknown,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,other,lainnya
147,operation staff fresh graduate,2026-05-25 21:18:34,Growth Analyst,Jago Coffee,Jakarta Pusat,https://id.jobstreet.com/id/job/92176703?type=standard&ref=search-standalone&origin=cardTitle#sol=7039dfe5376fdf3dd793de5626e4877202fd5a92,,,,,,unknown,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,data,jabodetabek
148,operation staff fresh graduate,2026-05-25 21:18:39,Marketing & CRM Operations,PT HAS Environmental,Cempaka Putih,https://id.jobstreet.com/id/job/91917711?type=standard&ref=search-standalone&origin=cardTitle#sol=38a0d8e13ab80183fe782d72aca7a9a28c5b88c3,Rp 6.500.000 – Rp 7.000.000 per month,6500000.0,7000000.0,6750000.0,4.0,6 sampai < 8 juta,1,1,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,business,lainnya
149,operation staff fresh graduate,2026-05-25 21:18:44,Talent Acquisition Associate,Everlash,Jakarta Selatan,https://id.jobstreet.com/id/job/92292883?type=standard&ref=search-standalone&origin=cardTitle#sol=13d0aae91f39e579d4960a29ae49a1c769bb019c,,,,,,unknown,0,1,1,0,0,0.0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,other,jabodetabek
150,operation staff fresh graduate,2026-05-25 21:18:48,Officer Development Program,PT Marunda Jaya Inti,Jakarta Timur,https://id.jobstreet.com/id/job/92069568?type=standard&ref=search-standalone&origin=cardTitle#sol=58b1d14ef8955fe2981588fb7b8fc2322ec22743,Rp 4.000.000 – Rp 5.000.000 per month,4000000.0,5000000.0,4500000.0,3.0,4 sampai < 6 juta,1,0,1,0,1,3.0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,administration,jabodetabek
151,operation staff fresh graduate,2026-05-25 21:18:53,Product Operations Coordinator (Product Development),Jacquelle Beaute,Jakarta Utara,https://id.jobstreet.com/id/job/92039390?type=standard&ref=search-standalone&origin=cardTitle#sol=a981ee909d27a5e73dd069061edd132dba554a4b,Rp 6.000.000 – Rp 7.500.000 per month,6000000.0,7500000.0,6750000.0,4.0,6 sampai < 8 juta,1,0,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,finance,jabodetabek
152,operation staff fresh graduate,2026-05-25 21:18:57,Central Admin Intern (Retail Groceries),PT. LIPPO KARAWACI TBK,Karawaci,https://id.jobstreet.com/id/job/92255937?type=standard&ref=search-standalone&origin=cardTitle#sol=dec22b2789a97a3738cfe84b507e69bc6d46a59c,,,,,,unknown,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,administration,lainnya
153,operation staff fresh graduate,2026-05-25 21:19:02,Management Trainee - Operational Batch X,PT Sariguna Primatirta Tbk (Tanobel Food),Jawa Timur,https://id.jobstreet.com/id/job/91904223?type=standard&ref=search-standalone&origin=cardTitle#sol=4b0c7859dbe847c5c1f0256baf58f10899be1aca,,,,,,unknown,0,0,1,0,1,0.0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,business,lainnya
154,operation staff fresh graduate,2026-05-25 21:19:06,Admin Customer Support,PT Neuroteknologi Edukasi Indonesia,Kebon Jeruk,https://id.jobstreet.com/id/job/92013114?type=standard&ref=search-standalone&origin=cardTitle#sol=871a5dd07de3cc50a6e4e3d352f19ebd3c8e1ee7,Rp 5.500.000 – Rp 5.700.000 per month,5500000.0,5700000.0,5600000.0,3.0,4 sampai < 6 juta,1,0,0,0,0,0.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,business,lainnya
155,operation staff fresh graduate,2026-05-25 21:19:11,Staff Finance,PT . GPI Logistics,Jakarta Pusat,https://id.jobstreet.com/id/job/91887586?type=standard&ref=search-standalone&origin=cardTitle#sol=48d1ebc00f7567bb11b3179bff96d36b853d81c9,Rp 5.700.000 – Rp 6.000.000 per month,5700000.0,6000000.0,5850000.0,3.0,4 sampai < 6 juta,1,0,1,1,1,3.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,finance,jabodetabek
156,operation staff fresh graduate,2026-05-25 21:19:15,Staff Administratif,STAR CHICKEN,Tenggilis Mejoyo,https://id.jobstreet.com/id/job/92071014?type=standard&ref=search-standalone&origin=cardTitle#sol=56113ccd2226434dc88918b688f5a24307f2752d,Rp 3.000.000 – Rp 4.500.000 per month,3000000.0,4500000.0,3750000.0,2.0,2 sampai < 4 juta,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,finance,lainnya
157,operation staff fresh graduate,2026-05-25 21:19:20,Euromedica Group - Internship Program,EUROMEDICA GROUP,Jakarta Pusat,https://id.jobstreet.com/id/job/91786695?type=standard&ref=search-standalone&origin=cardTitle#sol=b0fe2427445388a642e263869b57c35d908c9f5b,,,,,,unknown,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,administration,jabodetabek
158,operation staff fresh graduate,2026-05-25 21:19:24,Production Staff,PT Suzuki Indomobil Motor,Bekasi,https://id.jobstreet.com/id/job/91933794?type=standard&ref=search-standalone&origin=cardTitle#sol=9f08083464fff24742cfa24bc9aa25d0f5b7aa9f,,,,,,unknown,0,1,0,0,1,3.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,engineering,jabodetabek
159,operation staff fresh graduate,2026-05-25 21:19:29,Mayora Management Trainee (MDP) Operation,PT Mayora Indah Tbk,Medan,https://id.jobstreet.com/id/job/91902183?type=standard&ref=search-standalone&origin=cardTitle#sol=f661dffdebdf141d2937546c8bc6b3bfb22c0383,,,,,,unknown,0,0,1,0,1,3.25,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,business,sumatera
160,operation staff fresh graduate,2026-05-25 21:19:34,Waiter/Waitress,PT MUSTARI INDONESIA HIRING,Jakarta Raya,https://id.jobstreet.com/id/job/91916877?type=standard&ref=search-standalone&origin=cardTitle#sol=bc0595b9593d9e474e0d0daf20985d92e457e385,Rp 8.000.000 – Rp 10.000.000 per month,8000000.0,10000000.0,9000000.0,5.0,8 sampai < 10 juta,1,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,other,jabodetabek
161,operation staff fresh graduate,2026-05-25 21:19:51,Business Management Trainee (Internship) - Bandung & Jakarta Placement,PT Kitar Technology Indonesia,Jakarta Selatan,https://id.jobstreet.com/id/job/92055932?type=standard&ref=search-standalone&origin=cardTitle#sol=50a4297fec39f6b149402ba80531c8594257f48b,Rp 3.000.000 – Rp 4.500.000 per month,3000000.0,4500000.0,3750000.0,2.0,2 sampai < 4 juta,1,0,1,0,1,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,business,jabodetabek
162,operation staff fresh graduate,2026-05-25 21:19:54,Tele Account Management (Fresh Graduate are welcome to apply),PT Adecco Personnel Indonesia,Yogyakarta,https://id.jobstreet.com/id/job/92196600?type=standard&ref=search-standalone&origin=cardTitle#sol=70c0732115a3f2e4b0fca163cc385f26b571608b,Rp 2.900.000 per month,2900000.0,2900000.0,2900000.0,2.0,2 sampai < 4 juta,1,1,1,0,1,2.75,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,business,jawa tengah diy
163,operation staff fresh graduate,2026-05-25 21:19:59,Finance Operations Analyst,PT Astra International - Toyota Sales Operation (Auto2000),Jakarta Raya,https://id.jobstreet.com/id/job/91785976?type=standard&ref=search-standalone&origin=cardTitle#sol=83ddc9029e1704d76091cdf99d3fb3dbc06d9339,,,,,,unknown,0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,business,jabodetabek
164,operation staff fresh graduate,2026-05-25 21:20:03,Staff Admin & Dokumen,PT NEXT PAGE LINE,Bali,https://id.jobstreet.com/id/job/91778893?type=standard&ref=search-standalone&origin=cardTitle#sol=edac9607942de48d8c8b1d793fd73b9241c1f417,Rp 3.500.000 – Rp 5.000.000 per month,3500000.0,5000000.0,4250000.0,3.0,4 sampai < 6 juta,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,administration,lainnya
165,operation staff fresh graduate,2026-05-25 21:20:08,Admin & Operations Executive,PT Infinity GGG Indonesia,Serpong,https://id.jobstreet.com/id/job/92232720?type=standard&ref=search-standalone&origin=cardTitle#sol=8dc03c8ec495a37f26ada4dbbb72aa070dee67ba,Rp 6.000.000 – Rp 9.000.000 per month,6000000.0,9000000.0,7500000.0,4.0,6 sampai < 8 juta,1,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,finance,lainnya
166,operation staff fresh graduate,2026-05-25 21:20:13,General Affairs,PT Lock & Lock Indonesia,Jakarta Selatan,https://id.jobstreet.com/id/job/91932360?type=standard&ref=search-standalone&origin=cardTitle#sol=91677b47fef00dd61876c72b48efc009b6fe6129,,,,,,unknown,0,0,1,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,software,jabodetabek
167,operation staff fresh graduate,2026-05-25 21:20:17,Receptionist,PT Ray Propertindo,Jakarta Pusat,https://id.jobstreet.com/id/job/91894920?type=standard&ref=search-standalone&origin=cardTitle#sol=aa40b59da12baf6e34ea73ec7930e8fa60e6d509,,,,,,unknown,0,1,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,administration,jabodetabek
168,operation staff fresh graduate,2026-05-25 21:20:22,PMC Supervisor,PT Smoore Technology Indonesia,Singosari,https://id.jobstreet.com/id/job/91949789?type=standard&ref=search-standalone&origin=cardTitle#sol=730567fc02452df4f8f1211cc71f55fe8e5e93ef,,,,,,unknown,0,0,1,0,0,0.0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,business,lainnya
169,operation staff fresh graduate,2026-05-25 21:20:28,Back Office Operations Specialist,InterOpera Pte.Ltd.,Jakarta Raya,https://id.jobstreet.com/id/job/92286920?type=standard&ref=search-standalone&origin=cardTitle#sol=edf706b6f681c32d5d7cba6b4da5edc2f1645b40,,,,,,unknown,0,0,1,0,0,0.0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,finance,jabodetabek
170,operation staff fresh graduate,2026-05-25 21:20:35,Staff Support Operational,PT Central Diesel,Surabaya,https://id.jobstreet.com/id/job/91807980?type=standard&ref=search-standalone&origin=cardTitle#sol=91aa6f333f789fe4f4b70edea54223cab01ba66b,"S1 : Informatika, Matematika, atau Teknik. Berpengalaman min. 2 tahun di bidang administrasi operasional, purchasing, atau | S1 : Informatika, Matematika, atau Teknik. Berpengalaman min. 2 tahun di bidang administrasi operasional, purchasing, atau",,,,,unknown,0,0,1,0,0,0.0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,administration,jawa timur
171,operation staff fresh graduate,2026-05-25 21:20:40,PMC Specialist (Order Management),PT Smoore Technology Indonesia,Singosari,https://id.jobstreet.com/id/job/92076187?type=standard&ref=search-standalone&origin=cardTitle#sol=2144b2be9dfd7ac0f1765e65a4b5b0e8af3a125c,,,,,,unknown,0,0,1,0,0,0.0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,other,lainnya
172,operation staff fresh graduate,2026-05-25 21:20:45,Operations and Administrative Support,"MAKEIO CO., LTD.",Jakarta Raya,https://id.jobstreet.com/id/job/92040396?type=standard&ref=search-standalone&origin=cardTitle#sol=82e77e89b5bde0982a25e51eacc990d9f0d820e0,,,,,,unknown,0,0,1,1,0,0.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,business,jabodetabek
173,operation staff fresh graduate,2026-05-25 21:20:50,Travel Document Officer,PT Visi Citra Wisata,Jakarta Utara,https://id.jobstreet.com/id/job/92287490?type=standard&ref=search-standalone&origin=cardTitle#sol=0cba017d63f200b1cd0e70efffe04054112870b7,Rp 6.500.000 – Rp 8.000.000 per month,6500000.0,8000000.0,7250000.0,4.0,6 sampai < 8 juta,1,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,other,jabodetabek
174,operation staff fresh graduate,2026-05-25 21:20:55,Staff Operation,PT Citra Sastra Grafika,Jakarta Barat,https://id.jobstreet.com/id/job/91807530?type=standard&ref=search-standalone&origin=cardTitle#sol=2f343ca50b2b2f5c7f6b392e34dcc38d948618c3,Rp 4.700.000 – Rp 7.000.000 per month,4700000.0,7000000.0,5850000.0,3.0,4 sampai < 6 juta,1,0,1,0,0,0.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,administration,jabodetabek
175,operation staff fresh graduate,2026-05-25 21:20:59,Reservation,BaliSuperHost,Gianyar,https://id.jobstreet.com/id/job/92219199?type=standard&ref=search-standalone&origin=cardTitle#sol=b128309253d84094a6be84f5f83e1f48c0167866,,,,,,unknown,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,software,lainnya
176,operation staff fresh graduate,2026-05-25 21:21:05,Aftersales Operations & Control,Time International,Jakarta Selatan,https://id.jobstreet.com/id/job/91864786?type=standard&ref=search-standalone&origin=cardTitle#sol=defeb5de19dfa42353d81b5ebbfe6f4f8465cea9,,,,,,unknown,0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,business,jabodetabek
177,operation staff fresh graduate,2026-05-25 21:21:09,VISA & DOCUMENT STAFF,PT Citra Berkat Inspirasi Wisata,Tangerang,https://id.jobstreet.com/id/job/91941424?type=standard&ref=search-standalone&origin=cardTitle#sol=1b5b64df13c3958654d188e382101b1381371925,,,,,,unknown,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,administration,jabodetabek
178,operation staff fresh graduate,2026-05-25 21:21:14,Automation Staff,PT Multi Indomandiri,Karawang,https://id.jobstreet.com/id/job/91917606?type=standard&ref=search-standalone&origin=cardTitle#sol=54585c99a466ee0430d534be0f1f577016a05d43,,,,,,unknown,0,1,1,0,0,0.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,data,lainnya
179,operation staff fresh graduate,2026-05-25 21:21:18,waiter/waitress,PT. AUTOGRILL SERVICES INDONESIA,Badung,https://id.jobstreet.com/id/job/92217268?type=standard&ref=search-standalone&origin=cardTitle#sol=9b2cfd091778cad3eca42a7a4ca27b3dc82286c2,Rp 3.200.000 – Rp 4.500.000 per month,3200000.0,4500000.0,3850000.0,2.0,2 sampai < 4 juta,1,0,0,0,0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,business,lainnya
180,operation staff fresh graduate,2026-05-25 21:21:23,Internship - Finished Good Warehouse (Supply Chain),PT MAS ARYA INDONESIA,Kendal,https://id.jobstreet.com/id/job/91905453?type=standard&ref=search-standalone&origin=cardTitle#sol=017501c97250cc1e128343af0d46aa9f3d37eda8,,,,,,unknown,0,0,1,0,0,0.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,engineering,lainnya
181,operation staff fresh graduate,2026-05-25 21:21:28,ADMIN INTERNSHIP,PT Adhi Cakra Utama Mulia,Surabaya,https://id.jobstreet.com/id/job/92233134?type=standard&ref=search-standalone&origin=cardTitle#sol=2b42cb6a450233c393b97a67673df5c1a518216e,,,,,,unknown,0,1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,business,jawa timur
182,operation staff fresh graduate,2026-05-25 21:21:32,Management Trainee Program 2026,PT. AIR LIQUIDE INDONESIA,Cilegon,https://id.jobstreet.com/id/job/91932890?type=standard&ref=search-standalone&origin=cardTitle#sol=87030084a66bb6b06bb8656cd6d302f87b703c7a,,,,,,unknown,0,0,1,0,1,0.0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,business,lainnya
183,operation staff fresh graduate,2026-05-25 21:21:37,IT Support & Operations Staff,Kop. Nusantara,Jakarta Selatan,https://id.jobstreet.com/id/job/92189583?type=standard&ref=search-standalone&origin=cardTitle#sol=dec26bf35529e2a6a83c229efed8718630f2be55,,,,,,unknown,0,0,1,0,0,0.0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,data,jabodetabek
184,operation staff fresh graduate,2026-05-25 21:21:42,"Mandarin Speaker (Admin, EXIM, GA, Sales, Management Trainee, QC, Warehouse)",PT. BTR INDONESIA,Kendal,https://id.jobstreet.com/id/job/92230403?type=standard&ref=search-standalone&origin=cardTitle#sol=6ef9277222a8ceec693f2784df3a39d3834474b6,Rp 13.000.000 – Rp 16.000.000 per month,13000000.0,16000000.0,14500000.0,6.0,>= 10 juta,1,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,business,lainnya
185,operation staff fresh graduate,2026-05-25 21:21:46,Management Trainee,PT YOFC International Indonesia,Karawang,https://id.jobstreet.com/id/job/91777137?type=standard&ref=search-standalone&origin=cardTitle#sol=bb66303e59940f6944b2e580dbd87723fa39f615,,,,,,unknown,0,0,1,1,0,0.0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,business,lainnya
186,operation staff fresh graduate,2026-05-25 21:21:51,Sales Support Executive,PT Barry Callebaut Indonesia,Gresik,https://id.jobstreet.com/id/job/92227978?type=standard&ref=search-standalone&origin=cardTitle#sol=e41e82daa09163cd35a0e6000318a7835bf0a595,,,,,,unknown,0,0,1,0,0,0.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,business,lainnya
187,operation staff fresh graduate,2026-05-25 21:21:56,Internship Program,Highpoint Group,Jakarta Barat,https://id.jobstreet.com/id/job/91815933?type=standard&ref=search-standalone&origin=cardTitle#sol=8a7e2343d46056fad2ba1c31045f49b87adecea5,,,,,,unknown,0,0,0,0,1,3.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,administration,jabodetabek
188,operation staff fresh graduate,2026-05-25 21:22:00,Risk Management Officer,PT Bank SBI Indonesia,Jakarta Pusat,https://id.jobstreet.com/id/job/92179748?type=standard&ref=search-standalone&origin=cardTitle#sol=12f66bed70de1ab34ec6da1cb28bae3fedcc58a8,,,,,,unknown,0,0,1,1,0,0.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,finance,jabodetabek
189,operation staff fresh graduate,2026-05-25 21:22:04,Internship Program,SCG,Jakarta Raya,https://id.jobstreet.com/id/job/92177516?type=standard&ref=search-standalone&origin=cardTitle#sol=f2ade19cd355eae3d145e9e42864d143b2d46fe2,,,,,,unknown,0,0,0,0,1,0.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,business,jabodetabek
190,operation staff fresh graduate,2026-05-25 21:22:09,Technical Support (Fresh Graduate Program),PT Mandom Indonesia Tbk,Cibitung,https://id.jobstreet.com/id/job/91947966?type=standard&ref=search-standalone&origin=cardTitle#sol=a26e0f160065ac6eadc989bfa33947fb60886f8a,,,,,,unknown,0,1,1,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,engineering,lainnya
191,operation staff fresh graduate,2026-05-25 21:22:25,Internship,PT. LIPPO KARAWACI TBK,Tangerang,https://id.jobstreet.com/id/job/92172368?type=standard&ref=search-standalone&origin=cardTitle#sol=9d6e374b897a19effa9df0b51dad3a0aed3a3fd3,,,,,,unknown,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,finance,jabodetabek
192,operation staff fresh graduate,2026-05-25 21:22:29,Risk Management Officer,PT Bank SBI Indonesia,Jakarta Pusat,https://id.jobstreet.com/id/job/92179748?type=standard&ref=search-standalone&origin=cardTitle#sol=d038166cb19bb5ab4de2267cfc613ad3c46d1e49,,,,,,unknown,0,0,1,1,0,0.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,finance,jabodetabek
193,operation staff fresh graduate,2026-05-25 21:22:33,"Mandarin Speaker (Admin, EXIM, GA, Sales, Management Trainee, QC, Warehouse)",PT. BTR INDONESIA,Kendal,https://id.jobstreet.com/id/job/92230403?type=standard&ref=search-standalone&origin=cardTitle#sol=21ef01da9512e491e84a2b44843097c62b8c72c8,Rp 13.000.000 – Rp 16.000.000 per month,13000000.0,16000000.0,14500000.0,6.0,>= 10 juta,1,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,business,lainnya
194,operation staff fresh graduate,2026-05-25 21:22:38,Marketing Admin (Retail Groceries),PT. LIPPO KARAWACI TBK,Karawaci,https://id.jobstreet.com/id/job/91778960?type=standard&ref=search-standalone&origin=cardTitle#sol=990921b17a895fa44d85fea0d76d48ff25cef58c,,,,,,unknown,0,0,1,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,business,lainnya
195,operation staff fresh graduate,2026-05-25 21:22:43,Haquhara Internship Opportunity 2026,PT Hara Gema Dharma,Bandung,https://id.jobstreet.com/id/job/92087988?type=standard&ref=search-standalone&origin=cardTitle#sol=01b7a8c0059057fea6be9b4d66fb6390f8f73e8c,,,,,,unknown,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,data,jawa barat
196,operation staff fresh graduate,2026-05-25 21:22:48,Sales & Operation Support/ Admin Staff,PT. SPINDLE GIKEN INDONESIA,Jakarta Utara,https://id.jobstreet.com/id/job/91765116?type=standard&ref=search-standalone&origin=cardTitle#sol=d6a8ae25b14e7869a7fecdc296fe4df5a7bc6578,Rp 5.729.876 – Rp 6.000.000 per month,5729876.0,6000000.0,5864938.0,3.0,4 sampai < 6 juta,1,0,1,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,business,jabodetabek
197,operation staff fresh graduate,2026-05-25 21:22:52,Sales Admin,Cartrack Technologies Indonesia,Jakarta Raya,https://id.jobstreet.com/id/job/92178613?type=standard&ref=search-standalone&origin=cardTitle#sol=8e95e9d042ffa3cec688237b618b864b2886d92c,Be part of a fast-growing global SaaS company!,,,,,unknown,0,0,1,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,business,jabodetabek
198,operation staff fresh graduate,2026-05-25 21:22:57,Indolok Technician Academy,PT Indolok Bakti Utama,Jakarta Raya,https://id.jobstreet.com/id/job/92268721?type=standard&ref=search-standalone&origin=cardTitle#sol=ffce1e46f06367b9751e69aac43401e91a85ad6b,,,,,,unknown,0,1,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,engineering,jabodetabek
199,operation staff fresh graduate,2026-05-25 21:23:01,FMDS Field Staff,PT Indolakto - Indofood CBP (INDOMILK),Pasuruan,https://id.jobstreet.com/id/job/91895216?type=standard&ref=search-standalone&origin=cardTitle#sol=9b376673d81d8aef6ff58f4677fa2db592d438b8,,,,,,unknown,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,other,lainnya
200,operation staff fresh graduate,2026-05-25 21:23:06,Corporate Secretary / Strategy Staff,PT WOORI FINANCE INDONESIA TBK,Jakarta Raya,https://id.jobstreet.com/id/job/92052888?type=standard&ref=search-standalone&origin=cardTitle#sol=e2586f28d93c7f12277980e801fa7f91b305ebec,"Listed more than thirteen days ago Corporate Secretary / Strategy Staff di PT WOORI FINANCE INDONESIA | Work Environment Fresh Graduate Welcome Support Corporate Secretary & Strategic Planning activities through administration, documentation, data | documentation, data analysis, and coordination. Support Corporate Secretary & Strategic Planning activities through administration, documentation, data",,,,,unknown,0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,finance,jabodetabek
201,staff administrasi fresh graduate,2026-05-25 21:23:22,Administration Intern,PT Dipo Star Finance,Jakarta Pusat,https://id.jobstreet.com/id/job/92313533?type=standard&ref=search-standalone&origin=cardTitle#sol=f7976f731a8a60bc22feedaba73cdf60ddeeb9e2,Rp 2.500.000 – Rp 3.000.000 per month,2500000.0,3000000.0,2750000.0,2.0,2 sampai < 4 juta,1,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,finance,jabodetabek
